15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,19,-1,30,-1,-1,-1,-1,4,-1,-1,52,-1,-1,-1,-1,21,-1,-1,-1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,-1,-1,17,-1,13,10,-1,-1,-1,-1,-1,-1,8,5,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,7,-1,-1,-1,-1,-1,-1,136,-1,-1,-1,2,14,-1,12,-1,26,5,2,-1,-1,7,-1,1,-1,-1,-1,28,-1,-1,1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,4,7,-1,1,15,3,-1,-1,-1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,3,20,3,1,-1,-1,-1,77,6,-1,-1,-1,-1,-1,-1,-1,-1,48,-1,30,2,5,-1,23,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,48,3,5,6,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,2,-1,38,-1,-1,11,-1,-1,21,1,1,-1,34,-1,26,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,8,-1,-1,22,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,14,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,5,4,4,4,9,2,-1,7,3,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,1,3,-1,29,17,-1,39,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,25,-1,28,-1,-1,50,2,-1,-1,-1,-1,-1,-1,-1,35,18,20,17,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,55,6,-1,-1,-1,-1,16,1,8,-1,-1,2,4,-1,28,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,1,1,1,-1,-1,-1,-1,81,4,4,-1,-1,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,19,-1,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,2,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,4,-1,-1,-1,76,4,3,-1,-1,-1,-1,-1,-1,-1,23,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,8,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,25,8,-1,-1,-1,-1,-1,13,2,2,-1,-1,-1,45,-1,16,-1,21,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,33,7,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,33,-1,-1,-1,-1,-1,6,-1,-1,35,-1,13,16,-1,2,16,6,7,1,7,-1,-1,-1,1,-1,-1,2,-1,-1,54,7,-1,17,-1,-1,25,2,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,7,20,7,4,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,52,6,4,-1,-1,-1,-1,7,-1,-1,-1,-1,8,-1,2,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,6,-1,17,-1,-1,-1,63,-1,15,7,-1,-1,-1,-1,-1,-1,-1,-1,11,7,-1,-1,-1,25,-1,4,1,5,18,2,-1,-1,-1,9,14,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,22,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,5,-1,-1,2,5,1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,61,-1,-1,21,9,2,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,32,-1,27,-1,-1,47,14,-1,-1,42,-1,26,-1,-1,-1,7,12,-1,37,-1,-1,3,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,16,12,-1,-1,9,-1,-1,-1,12,-1,-1,-1,-1,-1,17,2,-1,-1,6,-1,1,-1,9,-1,-1,-1,42,3,-1,1,-1,-1,5,-1,-1,17,-1,3,-1,-1,-1,-1,8,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,3,12,-1,-1,-1,24,1,1,8,-1,4,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,15,-1,-1,-1,-1,-1,-1,16,-1,-1,22,10,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,143,-1,-1,-1,-1,-1,-1,131,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,3,-1,17,-1,-1,58,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,-1,-1,-1,9,-1,16,2,1,6,-1,-1,-1,12,14,-1,-1,50,-1,-1,-1,33,11,-1,6,16,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,6,9,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,19,-1,-1,25,3,-1,-1,7
16372,9,12,5,3,2,8,3,5,5,5,5,4,9,5,6,10,9,9,93,93,19788
22285,499,210,135,94,84,102,93,85,100,85,117,92,94,111,111,141,187,251,2387,2387,17173
29118,1002,493,260,200,154,159,162,129,149,134,176,153,167,189,219,243,333,571,4230,4230,19215
33758,1636,923,575,430,350,312,301,258,300,244,266,284,286,351,365,423,612,969,4607,4607,19154
36318,2133,1044,671,544,473,395,400,367,329,328,333,368,393,413,486,659,784,1323,8809,8809,15720
