-1,-1,18,5,16,3,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,1,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,29,13,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,30,4,5,15,2,5,-1,-1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,9,-1,-1,14,-1,2,-1,-1,4,-1,-1,-1,23,3,9,7,2,-1,-1,-1,10,-1,-1,1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,-1,4,4,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,15,4,-1,3,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,43,5,-1,-1,-1,-1,-1,-1,16,8,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,3,21,2,7,1,1,-1,-1,-1,6,4,8,-1,-1,-1,6,3,-1,-1,30,3,6,-1,-1,-1,-1,-1,12,6,4,-1,-1,-1,-1,13,2,-1,-1,11,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,2,-1,-1,-1,4,-1,-1,-1,8,1,4,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,6,-1,25,-1,30,3,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,8,7,1,3,3,3,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,65,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,-1,-1,4,3,-1,-1,-1,-1,21,-1,-1,2,1,14,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,7,3,9,25,35,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,17,12,-1,7,1,4,8,-1,-1,-1,51,7,5,12,7,14,6,8,9,29,33,38,-1,35,3,14,17,-1,-1,15,-1,-1,4,3,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,4,-1,-1,5,3,-1,-1,-1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,14,-1,21,-1,33,13,4,3,9,-1,35,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,14,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,2,-1,-1,4,10,-1,21,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,17,-1,-1,-1,-1,-1,-1,5,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,44,6,-1,20,1,4,1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,24,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,57,-1,21,-1,-1,-1,62,1,6,16,1,5,4,16,9,2,1,2,4,-1,-1,-1,40,3,-1,6,8,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,25,-1,37,1,-1,-1,8,-1,5,-1,10,8,-1,25,-1,-1,-1,-1,-1,-1,-1,2,5,-1,-1,-1,-1,87,-1,25,8,19,9,6,10,8,12,-1,-1,-1,12,-1,2,5,-1,-1,-1,15,12,1,11,-1,4,15,-1,3,1,4,-1,-1,-1,-1,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,1,1,10,-1,-1,-1,-1,-1,14,-1,13,-1,-1,3,10,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,4,-1,-1,-1,12,4,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,2,11,9,-1,-1,-1,-1,1,2,2,-1,-1,2,10,-1,8,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,6,17,1,8,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,9,1,8,-1,-1,-1,-1,-1,-1,24,-1,-1,4,-1,-1,-1,5,1
16833,12,9,5,6,4,1,5,9,1,1,4,0,10,2,5,4,11,8,87,87,19920
21644,540,203,139,99,84,64,92,76,90,85,103,75,99,98,152,143,156,265,1812,1812,19417
28114,998,439,304,233,156,149,155,143,154,130,157,170,153,169,202,268,325,440,3348,3348,15256
33456,1681,834,558,386,340,337,286,277,278,246,308,276,342,324,430,478,580,936,4701,4701,18888
36636,2275,1175,747,609,504,476,443,420,428,373,387,463,470,500,567,691,865,1360,6526,6526,16593
