-1,12,9,-1,27,15,6,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,14,4,1,-1,-1,-1,-1,-1,12,-1,-1,10,1,-1,-1,-1,-1,-1,-1,90,2,-1,-1,-1,62,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,34,-1,-1,-1,8,10,9,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,12,5,-1,7,4,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,2,8,-1,1,10,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,28,5,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,3,1,4,11,17,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,9,1,-1,-1,-1,-1,3,1,1,11,2,-1,-1,49,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,14,8,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,18,-1,33,-1,29,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,4,6,-1,-1,-1,-1,-1,6,-1,-1,-1,2,2,1,4,3,-1,-1,4,8,-1,12,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,1,12,-1,-1,9,-1,-1,12,1,-1,-1,-1,-1,28,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,8,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,7,-1,-1,-1,-1,-1,24,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,4,-1,-1,-1,47,-1,-1,-1,19,-1,-1,-1,-1,1,-1,-1,-1,-1,23,11,2,-1,-1,7,-1,21,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,22,30,-1,2,4,6,8,10,14,15,20,22,28,29,35,5,6,12,17,18,20,26,28,31,36,27,35,9,14,21,-1,6,12,14,17,19,24,25,29,33,38,-1,-1,11,-1,-1,7,6,4,1,-1,24,-1,-1,3,-1,-1,3,3,-1,-1,-1,53,16,5,-1,-1,-1,-1,-1,-1,125,-1,19,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,15,-1,-1,-1,3,7,8,9,12,17,22,2,12,14,17,33,37,40,42,46,51,1,2,5,6,7,8,9,11,12,15,16,17,19,22,24,26,31,32,34,36,37,39,41,42,44,45,46,47,49,52,53,55,56,58,61,66,67,70,75,77,79,81,82,83,85,87,88,89,90,92,93,94,95,96,99,100,101,102,103,104,109,6,-1,5,-1,-1,-1,65,6,14,10,-1,-1,-1,9,4,1,-1,-1,-1,55,-1,-1,1,5,-1,-1,2,11,-1,-1,-1,-1,-1,-1,-1,10,3,-1,-1,-1,-1,82,4,-1,16,8,2,-1,-1,9,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,11,9,-1,10,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,23,-1,-1,-1,41,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,41,-1,5,17,-1,-1,-1,6,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,12,7,-1,-1,18,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,-1,-1,49,-1,-1,-1,51,7,17,3,-1,-1,1,2,-1,-1,-1,-1,-1,5,4,-1,-1,29,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,2,-1,-1,14,-1,-1,-1,41,-1,9,7,-1,-1,-1,-1,27,-1,-1,-1,9,-1,31,4,-1,-1,-1,-1,-1,34,1,-1,21,-1,15,-1,-1,33,-1,26,4,4,-1,-1,17,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,2,-1,21,-1,7,6,-1,-1,52,-1,19,11,-1,21,5,-1,22,5,-1,-1,2,-1,4,-1,-1,-1,-1,14,-1,28,1,3,-1,-1,-1,-1,-1,-1,-1,6,2,1,-1,-1,-1,1,4,-1,-1,43,-1,19,-1,-1,33,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,56,-1,-1,-1,-1,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,7,10,11,13,-1,-1,7,19,-1,6,-1,-1,1,5,-1,21,2,8,2,2,19,3,-1,24,-1,5,-1,14,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,93,-1,-1,-1,-1,37,20,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,28,-1,-1,-1,-1,7,-1,10,-1,-1,-1,-1,-1,7,-1
16657,13,10,4,3,5,5,2,10,5,0,4,2,2,5,7,8,10,13,76,89,21791
22137,686,287,176,108,123,105,80,101,86,93,80,73,100,74,132,143,199,300,2317,2617,19791
28082,1195,577,313,278,232,189,201,148,175,161,168,182,174,208,236,267,380,474,3453,3927,17656
34438,1842,936,512,364,322,261,272,252,245,262,286,271,298,325,357,485,556,682,4187,4869,18379
38448,2508,1187,751,625,468,379,362,355,326,330,371,345,379,447,569,676,864,852,6482,7334,15408
