all_days,stereo_baseline,13,cam,rpe,1.209334,0.029992,0.010105,0.000045,0.077539,11.483604,0.071504
all_days,stereo_baseline,13,kf,rpe,1.371032,0.036934,0.007837,0.000125,0.099640,7.456081,0.092542
all_days,stereo_baseline,14,cam,ape,0.717671,0.147130,0.120138,0.006220,0.176293,59.951912,0.097118
all_days,stereo_baseline,14,kf,ape,0.504556,0.142397,0.123733,0.006929,0.169260,20.684524,0.091499
all_days,stereo_baseline,14,cam,rpe,0.628798,0.028304,0.010449,0.000046,0.064015,7.900697,0.057418
all_days,stereo_baseline,14,kf,rpe,0.603958,0.036104,0.008394,0.000041,0.079335,4.538003,0.070644
all_days,stereo_baseline,15,cam,ape,0.724101,0.161618,0.138666,0.003897,0.192148,70.961894,0.103925
all_days,stereo_baseline,15,kf,ape,0.706671,0.175516,0.156640,0.013586,0.206539,30.799265,0.108869
all_days,stereo_baseline,15,cam,rpe,0.578474,0.029306,0.009968,0.000162,0.068733,9.075184,0.062172
all_days,stereo_baseline,15,kf,rpe,0.548923,0.040508,0.008123,0.000183,0.090341,5.884405,0.080750
all_days,stereo_vbee,1,cam,ape,1.561764,0.170843,0.147943,0.009094,0.212784,86.841674,0.126845
all_days,stereo_vbee,1,kf,ape,1.007536,0.174236,0.172096,0.011366,0.209263,29.296273,0.115900
all_days,stereo_vbee,1,cam,rpe,1.752507,0.034909,0.011806,0.000218,0.094136,16.987830,0.087425
all_days,stereo_vbee,1,kf,rpe,1.158646,0.043111,0.010264,0.000246,0.102617,7.034219,0.093122
all_days,stereo_vbee,2,cam,ape,1.735730,0.196419,0.167567,0.011650,0.251780,122.284972,0.157520
all_days,stereo_vbee,2,kf,ape,1.456584,0.223855,0.183211,0.027622,0.281365,58.899677,0.170456
all_days,stereo_vbee,2,cam,rpe,2.685331,0.036880,0.012298,0.000057,0.113535,24.852083,0.107378
all_days,stereo_vbee,2,kf,rpe,2.778015,0.049991,0.011487,0.000161,0.171543,21.864304,0.164097
all_days,stereo_vbee,3,cam,ape,1.351246,0.164402,0.124084,0.004484,0.212107,86.829571,0.134020
all_days,stereo_vbee,3,kf,ape,1.335199,0.174010,0.128692,0.014597,0.222252,36.849485,0.138263
all_days,stereo_vbee,3,cam,rpe,1.436777,0.036794,0.012290,0.000057,0.101859,20.013855,0.094981
all_days,stereo_vbee,3,kf,rpe,1.737350,0.047107,0.011955,0.000130,0.129391,12.472893,0.120512
all_days,stereo_vbee,4,cam,ape,1.876969,0.190172,0.147274,0.006008,0.252550,122.716028,0.166182
all_days,stereo_vbee,4,kf,ape,1.883274,0.177517,0.134846,0.024668,0.240262,39.311170,0.161905
all_days,stereo_vbee,4,cam,rpe,1.460689,0.042241,0.012795,0.000142,0.116327,26.021916,0.108387
all_days,stereo_vbee,4,kf,rpe,1.458498,0.049720,0.011326,0.000176,0.124055,10.464881,0.113655
all_days,stereo_vbee,5,cam,ape,0.788489,0.145009,0.103767,0.003545,0.185888,66.171282,0.116304
all_days,stereo_vbee,5,kf,ape,0.784502,0.138779,0.100226,0.008939,0.173076,21.777438,0.103419
all_days,stereo_vbee,5,cam,rpe,0.880643,0.034375,0.012159,0.000091,0.081436,12.693180,0.073825
all_days,stereo_vbee,5,kf,rpe,0.884493,0.043804,0.010739,0.000174,0.099227,7.148143,0.089034
all_days,stereo_vbee,6,cam,ape,1.213978,0.191532,0.165997,0.002629,0.236276,107.130500,0.138353
all_days,stereo_vbee,6,kf,ape,1.243376,0.176596,0.161111,0.006532,0.210472,29.812980,0.114510
all_days,stereo_vbee,6,cam,rpe,0.851353,0.034065,0.011972,0.000078,0.080104,12.307246,0.072500
all_days,stereo_vbee,6,kf,rpe,0.616850,0.042264,0.010478,0.000088,0.097287,6.360368,0.087627
all_days,stereo_vbee,7,cam,ape,1.220931,0.204568,0.170409,0.011353,0.251457,121.339646,0.146228
all_days,stereo_vbee,7,kf,ape,1.051357,0.211603,0.191981,0.013994,0.254735,46.915525,0.141825
all_days,stereo_vbee,7,cam,rpe,1.294183,0.035863,0.012368,0.000395,0.092042,16.248878,0.084768
all_days,stereo_vbee,7,kf,rpe,1.077037,0.044568,0.010161,0.000589,0.103670,7.759691,0.093601
all_days,stereo_vbee,8,cam,ape,1.185918,0.170660,0.129421,0.014138,0.215800,89.925681,0.132078
all_days,stereo_vbee,8,kf,ape,0.760602,0.166482,0.141338,0.038418,0.190863,26.738659,0.093340
all_days,stereo_vbee,8,cam,rpe,1.097159,0.033444,0.012651,0.000249,0.078788,11.980618,0.071338
all_days,stereo_vbee,8,kf,rpe,0.779124,0.038773,0.009564,0.000218,0.091078,6.080442,0.082413
all_days,stereo_vbee,9,cam,ape,1.053135,0.206299,0.167127,0.001285,0.253675,123.489905,0.147621
all_days,stereo_vbee,9,kf,ape,0.903274,0.216555,0.187229,0.011599,0.262633,49.111012,0.148594
all_days,stereo_vbee,9,cam,rpe,1.054684,0.038813,0.013330,0.000221,0.094831,17.248588,0.086525
all_days,stereo_vbee,9,kf,rpe,1.051677,0.057186,0.012733,0.000142,0.137698,13.481177,0.125262
all_days,stereo_vbee,10,cam,ape,1.005666,0.140651,0.117461,0.001637,0.181245,63.071790,0.114312
all_days,stereo_vbee,10,kf,ape,0.749006,0.133741,0.114613,0.005825,0.163656,19.364419,0.094323
all_days,stereo_vbee,10,cam,rpe,1.034401,0.030741,0.011688,0.000139,0.070961,9.663066,0.063957
all_days,stereo_vbee,10,kf,rpe,0.831165,0.035579,0.010034,0.000172,0.075521,4.117914,0.066616
