-1,-1,-1,23,5,-1,-1,1,1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,7,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,5,3,-1,-1,-1,-1,-1,-1,15,-1,-1,3,2,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,-1,21,12,1,3,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,17,-1,-1,3,-1,-1,3,-1,-1,19,2,-1,3,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,12,-1,11,17,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,8,12,6,9,-1,-1,-1,-1,-1,7,-1,-1,-1,34,2,1,1,8,12,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,45,-1,-1,51,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,6,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,8,16,-1,-1,2,-1,-1,-1,4,4,-1,-1,3,15,2,5,5,-1,-1,-1,-1,2,-1,1,17,-1,3,4,1,13,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,3,-1,-1,-1,-1,-1,-1,4,7,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,5,-1,-1,-1,15,2,-1,-1,-1,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,13,1,1,-1,-1,-1,-1,-1,18,2,3,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,7,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,25,8,4,6,2,5,-1,-1,-1,-1,-1,-1,-1,10,8,9,7,3,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,57,-1,-1,-1,22,-1,-1,-1,-1,-1,10,-1,-1,45,4,3,4,-1,19,-1,-1,-1,7,4,17,-1,16,11,1,4,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,15,-1,26,13,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,2,-1,-1,8,-1,-1,-1,6,-1,8,-1,-1,-1,2,3,14,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,4,4,-1,-1,-1,-1,61,-1,35,4,5,-1,-1,-1,-1,-1,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,-1,20,-1,3,3,1,-1,-1,-1,15,16,-1,-1,1,-1,38,19,-1,-1,-1,-1,-1,59,-1,-1,-1,20,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,13,-1,-1,2,-1,-1,52,-1,26,17,-1,-1,-1,-1,5,4,-1,-1,-1,3,-1,4,-1,8,14,14,4,2,20,-1,3,-1,-1,-1,-1,-1,-1,3,-1,26,4,1,4,-1,-1,-1,-1,20,-1,38,-1,-1,-1,-1,-1,-1,3,1,-1,-1,7,15,-1,-1,-1,-1,-1,-1,-1,6,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,31,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,26,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,6,1,-1,-1,-1,-1,1,3,4,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,93,-1,-1,15,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,1,19,3,4,-1,-1,-1,-1,-1,-1,-1,42,11,12,-1,-1,-1,20
16515,11,6,2,5,2,3,6,5,6,3,1,1,5,6,7,5,4,12,84,84,20520
21713,443,235,139,97,118,84,86,77,96,80,80,72,73,110,116,128,158,224,2124,2124,19513
27900,1137,534,319,288,224,217,214,173,202,180,179,180,211,212,227,281,323,493,3122,3122,16981
33067,1797,943,535,433,352,323,311,306,359,277,297,299,330,371,427,462,612,998,5789,5789,17672
36846,2121,933,557,484,408,331,332,366,383,333,318,358,371,386,481,596,763,1304,7958,7958,17257
