-1,-1,10,-1,21,-1,-1,4,1,5,7,25,5,29,35,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,6,2,3,2,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,66,11,15,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,40,-1,1,17,-1,-1,-1,18,2,5,-1,-1,-1,11,-1,28,2,-1,-1,12,11,-1,-1,52,1,7,18,3,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,39,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1,-1,-1,-1,-1,-1,-1,8,6,3,20,-1,-1,10,-1,-1,-1,17,4,2,10,1,8,1,5,-1,4,2,8,-1,-1,-1,-1,15,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,9,-1,3,-1,-1,26,-1,-1,5,-1,11,-1,-1,-1,4,5,-1,-1,-1,35,-1,12,-1,12,-1,-1,-1,-1,-1,-1,-1,4,9,10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,1,4,20,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,-1,23,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,3,12,-1,-1,2,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,7,6,2,5,-1,-1,-1,-1,89,-1,-1,4,-1,1,-1,23,-1,-1,-1,-1,-1,-1,7,13,-1,2,1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,3,6,-1,-1,-1,9,-1,7,-1,-1,-1,2,1,-1,-1,10,-1,9,16,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,3,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,16,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,2,-1,-1,11,8,-1,-1,-1,4,-1,23,3,5,3,1,3,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,21,10,-1,26,8,2,8,-1,-1,39,-1,-1,-1,2,-1,-1,39,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,15,-1,18,-1,-1,1,17,2,1,-1,-1,-1,-1,-1,6,14,17,5,-1,-1,-1,-1,-1,-1,5,8,1,2,-1,-1,21,-1,3,12,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,10,-1,-1,-1,32,-1,-1,-1,-1,-1,30,-1,12,-1,-1,-1,-1,-1,11,-1,11,10,-1,2,4,-1,-1,4,-1,9,-1,-1,-1,9,-1,-1,20,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,1,3,3,11,8,-1,39,5,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,16,-1,24,11,-1,-1,-1,-1,3,1,-1,2,-1,-1,-1,-1,-1,3,-1,1,4,1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,1,1,3,4,3,1,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,30,-1,-1,1,-1,-1,-1,9,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,-1,-1,-1,5,-1,8,2,1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,17,-1,-1,29,9,-1,-1,31,17,13,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,18,-1,-1,-1,-1,-1,-1,-1,8,12,1,-1,-1,-1,46,2,1,1,2,5,4,16,-1,-1,17,15,-1,1,-1,-1,-1,47,-1,10,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,20,12,5,-1,25,8,1,-1,-1,-1,-1,56,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,5,-1,13,-1,-1,53,3,-1,36,13,-1,-1,-1,-1,-1,-1,58,-1,-1,5,-1,-1,-1,-1
17669,15,4,4,1,5,1,9,7,5,5,6,3,7,14,3,8,8,8,109,117,20848
22961,668,234,144,102,118,105,95,79,90,91,93,86,96,132,138,143,179,275,2223,2498,20656
28236,1190,600,347,243,235,256,206,186,203,188,176,221,182,223,242,317,383,507,4383,4890,15052
34396,1806,923,557,416,338,332,309,288,292,278,287,317,338,342,386,466,638,638,4231,4869,19180
39165,2600,1225,721,523,437,402,386,342,347,341,364,472,475,515,546,650,826,863,5524,6387,15782
