-1,-1,22,-1,29,-1,-1,49,3,2,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,1,6,11,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,102,-1,35,15,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,8,-1,-1,-1,-1,-1,-1,5,4,1,-1,-1,3,-1,-1,-1,5,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,43,19,18,-1,8,21,21,25,30,3,2,1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,12,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,6,-1,6,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,23,-1,-1,2,1,13,15,8,4,1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,1,3,-1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,50,-1,37,-1,-1,-1,21,14,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,14,3,3,6,5,-1,-1,60,4,-1,3,5,-1,-1,-1,-1,-1,-1,-1,1,7,5,3,1,6,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,5,-1,-1,16,-1,-1,23,-1,25,-1,13,3,-1,-1,10,-1,11,15,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,-1,-1,-1,-1,-1,14,-1,-1,9,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,14,-1,25,6,-1,23,7,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,16,13,-1,-1,5,10,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,1,6,8,5,-1,22,-1,-1,-1,13,18,8,-1,25,15,6,1,5,-1,-1,3,-1,-1,12,10,9,-1,26,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,7,-1,-1,-1,-1,1,6,-1,-1,13,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,1,-1,27,8,-1,-1,-1,-1,5,4,19,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,24,-1,-1,-1,24,2,-1,24,-1,-1,44,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,2,-1,27,-1,-1,-1,-1,6,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,17,-1,-1,-1,-1,-1,4,2,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,3,-1,-1,1,-1,4,18,2,-1,-1,10,-1,-1,-1,29,-1,1,-1,-1,1,8,11,9,1,6,-1,-1,7,-1,-1,3,-1,7,-1,7,-1,-1,4,8,-1,-1,-1,-1,1,1,10,-1,-1,-1,12,3,4,-1,-1,-1,-1,62,-1,-1,47,-1,-1,-1,-1,9,-1,1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,2,-1,3,3,1,11,2,16,-1,-1,-1,-1,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,37,3,-1,-1,-1,14,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,75,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,10,-1,-1,-1,-1,5,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,6,-1,19,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,18,-1,-1,-1,-1,-1,54,-1,5,1,3,-1,21,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4,17,1,2
16101,11,7,7,5,7,11,5,10,6,6,1,7,7,8,12,7,4,9,107,107,19185
20854,572,224,149,91,120,91,89,92,94,83,85,75,107,100,118,146,207,292,2313,2313,19644
27390,1051,489,288,235,194,162,159,171,146,147,154,173,158,160,193,249,321,489,3520,3520,16467
32744,1493,819,489,391,371,290,257,258,261,237,249,274,287,332,333,493,605,949,5135,5135,18334
36001,2082,1026,740,511,484,460,390,419,382,360,321,360,386,448,447,573,850,1330,6860,6860,15893
