-1,18,9,4,4,1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,-1,6,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,12,6,-1,-1,-1,-1,-1,-1,49,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,25,1,6,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,19,-1,26,1,15,1,2,-1,-1,2,1,6,-1,36,-1,16,17,-1,-1,-1,1,11,-1,39,10,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,3,6,2,3,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,37,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,-1,-1,-1,-1,-1,14,20,9,8,11,4,-1,-1,-1,-1,-1,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,5,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,144,-1,-1,-1,-1,-1,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,15,2,1,1,9,-1,1,-1,10,8,11,-1,-1,52,4,-1,-1,10,5,11,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,3,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,27,-1,-1,54,8,15,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,-1,8,4,5,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,35,-1,-1,-1,4,-1,-1,48,4,-1,-1,-1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,19,7,1,5,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,16,-1,-1,-1,17,-1,-1,-1,-1,4,1,-1,-1,3,-1,9,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,4,-1,4,-1,7,-1,-1,-1,78,-1,24,9,-1,1,3,6,15,-1,6,-1,8,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,2,11,-1,-1,-1,-1,7,5,9,9,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,1,4,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,8,19,-1,-1,-1,-1,-1,-1,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,9,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,18,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,14,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,2,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,3,-1,1,7,11,-1,38,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,-1,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,18,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,22,-1,-1,-1,8,-1,-1,-1,-1,1,-1,30,8,-1,5,10,-1,27,1,4,8,1,15,19,-1,-1,15,3,10,-1,-1,-1,-1,-1,10,9,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,-1,6,15,-1,21,4,3,8,12,2,-1,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,7,1,3,-1,22,-1,-1,-1,-1,-1,11,-1,-1,-1,1,-1,24,-1,31,-1,-1,-1,9,10,-1,-1,-1,-1,7,1,-1,-1,-1,-1,-1,-1,31,-1,7,1,-1,-1,44,3,9,-1,-1,-1,-1,6,-1,-1,3,5,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,10,1,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,3,-1,-1,3,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,-1,-1,45,3,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,7,4,4,10,-1,1,-1,7,-1,-1,-1,-1,-1,-1,35,1,-1,6,4,1,2,4,-1,-1,-1,12,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,41,-1,10,14,3,-1
16563,9,3,2,4,5,0,2,11,11,9,10,1,17,4,5,4,11,13,117,117,20616
24664,714,287,197,170,122,123,88,107,87,78,73,70,94,99,121,139,172,258,1744,1744,19645
29189,1178,511,330,246,223,203,180,192,193,144,147,186,167,170,229,234,369,526,4932,4932,17386
34727,1853,902,568,428,434,357,323,273,322,287,267,315,307,348,424,465,610,1093,5206,5206,16786
37262,2514,1198,776,579,501,466,428,382,418,423,421,417,437,444,524,666,873,1378,6968,6968,17302
