-1,6,5,-1,21,4,20,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,4,5,3,-1,-1,-1,-1,-1,-1,-1,-1,99,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,6,3,1,9,2,7,4,-1,5,-1,-1,42,4,10,1,-1,-1,-1,-1,13,10,2,3,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,30,-1,-1,-1,-1,14,-1,1,-1,-1,-1,-1,11,-1,9,8,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,5,5,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,17,4,4,-1,-1,23,-1,-1,47,-1,-1,-1,2,-1,8,-1,-1,-1,-1,10,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,4,-1,-1,-1,-1,-1,29,-1,12,-1,-1,-1,-1,-1,-1,9,-1,-1,54,13,1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,23,13,-1,31,-1,-1,-1,-1,-1,-1,19,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,5,1,2,1,4,7,1,-1,8,1,12,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,34,-1,-1,-1,-1,33,-1,3,7,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,13,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11,2,-1,-1,51,14,-1,2,5,12,-1,-1,-1,-1,-1,34,17,12,-1,-1,21,4,-1,1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,10,-1,1,-1,-1,-1,-1,9,-1,-1,3,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,1,1,14,6,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14,2,-1,2,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,15,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,33,-1,12,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,1,7,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,39,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,6,2,2,16,4,10,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,-1,-1,-1,-1,-1,12,4,4,-1,2,-1,10,-1,27,1,8,-1,-1,-1,30,-1,-1,-1,-1,-1,21,2,7,10,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,-1,3,-1,-1,-1,11,-1,-1,31,-1,-1,1,12,-1,2,1,-1,-1,-1,-1,-1,60,-1,-1,7,-1,-1,-1,-1,18,-1,-1,52,-1,-1,-1,-1,9,-1,-1,21,-1,-1,-1,12,-1,-1,7,-1,-1,3,10,4,-1,-1,-1,65,-1,-1,-1,-1,-1,50,20,15,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,-1,-1,-1,-1,-1,4,-1,-1,-1,13,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,1,10,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,34,4,9,16,-1,-1,-1,-1,-1,2,-1,-1,12,5,-1,6,19,16,2,16,8,-1,3,-1,-1,-1,7,-1,2,-1,-1,-1,-1,-1,20,3,-1,-1,1,-1,-1,56,-1,-1,-1,-1,26,-1,3,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1,-1,4,4,7,4,5,-1,-1,-1,-1,-1,-1,-1,-1,134,14,-1,-1,-1,55,2,2,-1,-1,36,-1,10,-1,18,-1,-1,4,-1,7,5,-1,-1,-1,10,-1,-1,-1,1,-1,-1,7,6,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,2,1,2,-1,-1,11,-1,21,-1,-1,10,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,16,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,4,-1,11,-1,6,-1,-1,-1,-1,-1,-1,-1,6,2,14,1,-1,15,-1,-1,-1,-1,-1,-1,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,30,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,-1,-1,-1,-1,7,11,-1,-1,-1,-1,-1,17,4,-1,-1,51,15,13,-1,-1,-1,-1,-1,-1,-1,22,4,-1,-1,-1,63
17235,15,7,15,0,3,4,5,11,4,6,6,4,9,5,3,6,7,13,93,106,20094
24396,663,275,174,123,97,81,86,99,80,73,82,76,111,103,153,179,177,272,1951,2223,19891
29722,1556,720,449,284,239,243,238,204,213,159,195,177,191,211,220,285,344,414,3774,4188,15766
34818,1822,1009,575,491,413,371,366,323,343,334,279,324,353,372,427,496,659,883,5029,5912,17906
37879,2265,1147,735,560,502,458,444,375,379,354,341,357,444,497,560,712,919,1006,7794,8800,15540
