-1,-1,-1,-1,4,-1,-1,36,6,5,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,-1,11,15,-1,-1,-1,-1,-1,-1,-1,44,-1,21,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,1,1,2,-1,1,12,-1,1,3,12,-1,28,4,-1,-1,4,-1,-1,-1,-1,2,-1,10,6,1,1,3,-1,-1,2,6,-1,-1,5,-1,37,1,2,-1,-1,-1,15,9,5,11,2,5,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,49,-1,-1,-1,-1,6,-1,2,17,10,15,10,16,1,-1,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,3,-1,29,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,2,-1,33,-1,14,-1,10,6,1,9,3,7,16,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,-1,36,10,-1,-1,-1,3,-1,-1,-1,-1,45,-1,-1,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,-1,-1,7,1,1,1,3,-1,1,4,1,14,-1,7,2,-1,-1,-1,62,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,4,-1,21,3,-1,1,-1,-1,6,5,8,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,12,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,5,2,5,10,-1,-1,9,15,20,1,-1,9,5,1,-1,-1,-1,-1,10,-1,-1,-1,16,3,4,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,17,2,-1,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,2,1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,6,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,13,-1,-1,6,-1,-1,-1,71,-1,-1,-1,30,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,1,1,2,1,-1,-1,-1,3,14,-1,-1,-1,-1,-1,20,-1,-1,-1,2,-1,24,-1,-1,-1,-1,-1,5,15,19,19,1,1,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,11,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,-1,-1,-1,-1,-1,5,2,-1,-1,12,3,3,-1,5,-1,-1,-1,22,-1,-1,-1,-1,3,1,5,-1,-1,4,6,-1,11,2,2,1,6,10,-1,-1,-1,24,1,5,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,4,6,3,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,5,12,-1,-1,14,14,5,7,-1,-1,55,6,-1,-1,-1,-1,-1,-1,-1,11,13,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,7,19,1,-1,10,5,-1,-1,-1,-1,50,5,-1,-1,-1,4,-1,25,3,-1,-1,-1,-1,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,3,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,45,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,6,8,15,8,2,18,11,-1,-1,11,-1,8,-1,-1,-1,11,-1,18,-1,24,2,-1,25,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,12,9,2,-1,-1,-1,29,-1,20,-1,-1,-1,6,13,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,9,-1,4,-1,11,-1,-1,8,16,-1,5,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8,17,5,5,17,-1,2,6,-1,-1,-1,7,-1,-1,51,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,17,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,17,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,2,-1,-1,-1,-1,2,-1,-1,-1,6,1,1,1,1,1,-1,-1,2,5,2,3,2,-1,-1,-1,19,2,-1,3,-1,-1,-1,-1,-1,-1,-1,21,9,-1,-1,-1,-1,82,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,9,-1,32,-1,-1,-1,-1,28,-1,-1,36,10,4,-1,-1,-1,12,14,-1,-1,5,5,-1,-1,60
17797,18,6,6,6,2,3,4,10,7,8,2,5,7,4,4,7,9,5,80,80,19702
23172,626,279,184,139,107,107,106,102,96,111,106,101,128,119,122,169,177,288,2343,2343,20785
28569,1093,570,364,293,254,186,193,170,153,163,198,203,202,259,217,312,405,594,4947,4947,16192
34005,1682,848,571,439,388,317,301,259,281,280,261,296,310,332,345,485,662,984,4545,4545,19360
40850,2252,1006,696,570,437,414,364,336,366,357,344,355,358,390,430,563,815,1140,5086,5086,15825
