-1,10,-1,-1,11,-1,25,4,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,23,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,3,-1,23,-1,-1,4,18,-1,-1,-1,-1,4,-1,-1,-1,-1,1,6,-1,-1,3,-1,-1,43,3,-1,-1,6,5,4,-1,-1,-1,-1,-1,-1,22,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,5,5,-1,-1,-1,-1,-1,13,3,15,1,-1,-1,37,-1,-1,9,-1,11,-1,1,8,-1,3,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,20,-1,20,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,13,1,17,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,14,1,8,6,7,3,9,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,10,3,1,1,3,6,6,3,13,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,17,12,-1,-1,-1,77,-1,40,-1,-1,-1,11,2,-1,3,-1,26,7,-1,-1,31,-1,9,3,8,-1,-1,-1,-1,-1,-1,-1,-1,3,13,-1,-1,-1,-1,-1,-1,24,-1,-1,47,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,7,13,4,-1,10,-1,-1,-1,-1,9,-1,-1,4,-1,1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,22,18,-1,32,1,4,4,1,-1,-1,-1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,-1,-1,-1,-1,40,4,-1,-1,-1,1,-1,-1,19,-1,-1,-1,-1,1,3,6,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,14,16,17,24,29,34,39,21,22,35,17,35,25,-1,-1,11,1,-1,-1,4,2,1,1,-1,-1,-1,-1,5,4,2,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,23,-1,-1,-1,11,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,25,-1,32,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,6,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,2,-1,-1,2,-1,1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,2,-1,-1,14,-1,-1,4,1,2,8,4,5,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,11,2,4,-1,31,-1,-1,-1,7,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,13,-1,29,-1,36,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,7,6,1,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,38,-1,1,1,5,-1,-1,57,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,5,-1,-1,1,1,1,3,5,12,-1,-1,-1,-1,-1,-1,40,-1,-1,4,1,8,-1,13,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,4,3,5,-1,-1,-1,-1,-1,57,17,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,13,8,-1,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,43,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,14,-1,6,-1,-1,-1,23,3,-1,2,-1,9,-1,-1,-1,-1,51,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,6,3,-1,3,3,-1,-1,40,-1,-1,24,-1,-1,-1,-1,8,2,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,14,-1,-1,38,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,-1,-1,50,13,2,-1,-1,-1,9,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,80,-1,-1,46,-1,29
16099,9,4,6,2,8,7,3,6,5,2,4,5,4,2,8,1,2,11,95,95,19450
20605,528,220,121,100,86,102,63,77,68,81,71,97,83,97,90,139,165,224,1793,1793,19472
27742,1020,481,330,247,177,152,134,147,127,129,165,170,158,177,188,258,325,464,2684,2684,17700
31365,1499,783,550,388,293,293,237,236,251,230,270,288,274,312,363,438,535,870,5575,5575,18528
36053,2134,1015,644,516,405,372,355,332,355,320,360,378,382,429,470,610,798,1219,7138,7138,15999
